review_id,post_title,review_datetime,review_overall,rating_ceo,rating_businessoutlook,rating_worklifebalance,rating_culture_values,rating_diversity_inclusion,rating_senior_leadership,rating_recommend_friend,rating_career_opport,rating_compensation_benefits,is_current_job,length_employment,employment_status,job_ending_year,pros,cons,advice,count_helpful,count_nothelpful,employer_reponses,language_id
42622000,"""N\\u002FA""",2021-02-17T04:23:57.127,3,null,null,5,5,3,3,null,3,3,false,9,"""REGULAR""",2017,"good environment, good people, fun.","nepotism, too much policies, no creativity, too much management layers.",null,0,0,[],"""eng"""
42615722,"""nuce""",2021-02-17T01:40:30.417,5,null,null,5,5,5,5,null,5,5,true,0,"""INTERN""",null,very nice environment i love it,less pay i really dont lyk it,null,0,0,[],"""eng"""
42604297,"""Good place to work""",2021-02-16T20:02:08.597,4,"""NO_OPINION""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,false,1,"""REGULAR""",2018,Stable business with good people,Not particularly innovative outside of product,null,0,0,[],"""eng"""
42600844,"""Flexible company""",2021-02-16T18:27:26.853,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Respect employee\'s opinion. Open for job transfer.,Demotivated salary and promotion policy,null,0,0,[],"""eng"""
42595000,"""Horrible place to work""",2021-02-16T15:56:12.227,1,null,null,1,1,1,1,null,1,1,false,6,"""REGULAR""",2019,there was nothing positive about working there,there is a tone people that don\'t do anything and hide behind their computers,null,0,0,"[{""__ref"":""EmployerResponse:3062209""}]","""eng"""
42584086,"""Excellent company with great vision for future""",2021-02-16T12:25:57.733,5,"""APPROVE""","""POSITIVE""",2,5,4,4,"""POSITIVE""",3,3,false,9,"""REGULAR""",2019,Care about people a lot,Managing workload is a challenge,"""Be visible and speak with those outside of the corporate office more""",0,0,[],"""eng"""
42548495,"""Good career start""",2021-02-15T23:54:50.917,3,"""NO_OPINION""","""NEUTRAL""",5,4,4,3,"""POSITIVE""",3,2,false,9,"""REGULAR""",2020,Alot of learning opportunities from a huge organization,No career development opportunities at Nestle.,null,0,0,[],"""eng"""
42547719,"""Terrible""",2021-02-15T23:31:02.060,1,"""NO_OPINION""","""NEUTRAL""",1,1,1,1,"""NEGATIVE""",3,5,false,1,"""REGULAR""",2020,- compensation is slightly above market\\r\\n- Pantry is decent\\r\\n- Nice location (if u stay in East side)\\r\\n\\r\\nReally that\'s all.,- extremely high turn over in some departments and inaction from HR to effect any change\\r\\n- toxic culture in the SG changi office (I have no idea how a great European company could spin off such a terrible office) where people just finger point and blame when things are done wrong\\r\\n- Coaching\\u002Fmentoring - absolutely zero. Get prepared to learn through verbal abuse\\r\\n- HR doesn\'t resolve this inherent toxic culture -&gt; just ask their HR when is the last internal survey they conducted with employees\\r\\n- Direct reports who stay here long enough are probably Stockholm syndrome victims- they are so used to this kind of work abuse that they dont realise is not normal.,"""please stop wasting every body\'s time to hire new people because decent people will leave.""",19,0,[],"""eng"""
42543546,"""RSR Review""",2021-02-15T21:18:23.793,3,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2018,"Freedom, Work from home, reasonably easy","Not alot of support, moving up is tough",null,0,0,[],"""eng"""
42531341,"""ok  job""",2021-02-15T15:25:14.293,3,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2017,The benefits are the best,sometimes you get forced to work on days off,"""communicate""",0,0,[],"""eng"""
42526732,"""Not Great""",2021-02-15T13:37:41.177,3,"""NO_OPINION""","""NEUTRAL""",3,1,3,2,"""NEGATIVE""",4,4,false,2,"""REGULAR""",2018,Nice office and daily treats.,Unproductive environment. Unrealistic expectations. Terrible management. Lots of people with no idea what they are doing.,null,0,0,[],"""eng"""
42523644,"""Simply The Best""",2021-02-15T12:35:25.577,5,null,"""POSITIVE""",5,5,5,5,"""POSITIVE""",3,5,false,0,"""REGULAR""",2018,Great team of people\\r\\nGood shifts\\r\\nGood pay\\r\\nGood location and parking,Nothing that I didn\'t like about working here,null,0,0,[],"""eng"""
42520148,"""A Must Live Experience !""",2021-02-15T11:24:20.420,4,"""APPROVE""","""NEUTRAL""",3,4,4,4,"""POSITIVE""",4,0,true,9,"""REGULAR""",null,"Education, opportunity to work on a complex and challenging environment, Support from Top Management","Too much bureocracy in some situations, lack of support with HR Functions",null,0,0,[],"""eng"""
42507785,"""NA""",2021-02-15T07:21:17.683,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Decent Salary also flexible with timings,Better management is needed with proper guidance,null,0,0,[],"""eng"""
42502304,"""Average""",2021-02-15T05:23:30.683,3,null,null,4,3,2,3,null,3,3,false,0,"""REGULAR""",2018,"strong employer brand, satisfactory tools","poor performance management, not really innovative TA strategy, lack of results orientation","""define clearly what great looks like in TA""",0,0,[],"""eng"""
42502086,"""Great values, good teams""",2021-02-15T05:20:07.817,4,"""APPROVE""","""NEUTRAL""",3,5,4,4,"""POSITIVE""",4,3,false,20,"""REGULAR""",2020,"Company states clearly its commitment to planet, society and individuals and takes clear actions",big size comes with heavy weight in taking decisions,null,0,0,[],"""eng"""
42494077,"""Great company""",2021-02-15T01:05:07.097,5,"""APPROVE""","""POSITIVE""",4,5,5,4,"""POSITIVE""",5,5,true,20,"""REGULAR""",null,Great place to work. Caring company with great wellness benefits,Nothing in particular re cons,null,0,0,[],"""eng"""
42481805,"""Great company""",2021-02-14T15:57:34.957,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",4,4,true,9,"""REGULAR""",null,"Growth opportunities, nice people, work life balance","Great competition, low salaries, size of bonus",null,0,0,[],"""eng"""
42477609,"""Great working culture""",2021-02-14T12:45:30.333,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,Good working culture with diversified growth opportunities,flexible working hours are there,null,0,0,[],"""eng"""
42458167,"""Internship experience""",2021-02-13T19:22:58.157,5,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2020,"Organised, systematic, fast-paced company, highly efficient","Stressful, always overtime, less bonding",null,0,0,[],"""eng"""
42453190,"""Innovative company""",2021-02-13T14:52:17.080,4,null,"""POSITIVE""",3,3,5,3,"""POSITIVE""",3,4,false,6,"""REGULAR""",2020,"Innovation, benefits, and Diversity and Inclusion",Limited advancement opportunities in Company,"""Continue to work on culture to promote within""",0,0,[],"""eng"""
42451226,"""Great place to work""",2021-02-13T13:22:22.467,5,"""APPROVE""","""POSITIVE""",4,5,4,3,"""POSITIVE""",5,2,false,0,"""REGULAR""",2020,You can learn from the best,Low base salary compare to workload,null,0,0,[],"""eng"""
42450755,"""Great company to learn and grow""",2021-02-13T13:05:22.390,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2017,They present a Friendly culture \\r\\nLearning opportunities,I think Long working hours without pay &amp;\\r\\nLong processes are challenging,null,0,0,[],"""eng"""
42435157,"""Good Place""",2021-02-13T02:16:02.937,5,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,true,6,"""REGULAR""",null,"Pay, benefits, 2-2-3 schedule, company store",Have to start on nightshift most of the time.,"""None""",0,0,[],"""eng"""
42432285,"""Cool place""",2021-02-12T23:37:32.097,4,null,null,0,0,0,0,null,0,0,false,0,"""PART_TIME""",2019,The benefits are really nice there.,The work can be a bit tedious.,null,0,0,[],"""eng"""
42431747,"""Great place to work""",2021-02-12T23:09:38.650,5,null,null,3,5,5,4,null,4,3,false,4,"""REGULAR""",2017,A Multinational that truly opportunities for growth,Typical challenges of very large organizations. Can feel too big to make significant impact.,null,0,0,[],"""eng"""
42424120,"""Mediocre""",2021-02-12T17:37:36.857,3,"""DISAPPROVE""","""NEGATIVE""",2,4,4,3,"""NEGATIVE""",4,3,false,4,"""REGULAR""",2019,Decent path to advancement through internal promotions \\u002F transfers.,Compensation not on par with their competitors.,null,0,0,[],"""eng"""
42385003,"""Review""",2021-02-12T02:30:36.933,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Benefits\\r\\nBig company where you can learn a lot,A lot of jobs are being outsourced,null,0,0,[],"""eng"""
42379667,"""Great company, one of the best""",2021-02-11T23:21:50.657,5,"""APPROVE""","""POSITIVE""",4,5,5,5,"""POSITIVE""",5,4,false,20,"""REGULAR""",2020,"Values driven, equal opportunity focused","Sometimes overly cautious, slow to react",null,0,0,[],"""eng"""
42374827,"""Nestle is a great company to work for.""",2021-02-11T20:52:58.910,4,"""NO_OPINION""","""POSITIVE""",2,4,5,3,"""POSITIVE""",4,3,true,4,"""REGULAR""",null,"Gender equality, flexibility, work culture","Low compensation, no growth, partiality, office poltics",null,0,0,[],"""eng"""
42368450,"""Awesome place to work""",2021-02-11T17:48:43.517,4,"""APPROVE""","""POSITIVE""",4,5,4,5,"""POSITIVE""",5,4,true,2,"""REGULAR""",null,Gain more knowledge and good work atmosphere,Target achievement on time is important,"""Nothing specific""",0,0,[],"""eng"""
42355253,"""good""",2021-02-11T13:06:09.143,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,good in management company system,workload is too high but ok,null,0,0,[],"""eng"""
42353973,"""Largest F&amp;B company in the world, lots of opportunity for growth""",2021-02-11T12:45:09.213,4,null,"""POSITIVE""",3,4,5,4,"""POSITIVE""",4,3,false,0,"""REGULAR""",2021,"Employee store is good, lots of samples avaiable at multiple times through year","Stock options are not available, Benefits are not the greatest. Health Spending account of only $500 per year",null,0,0,[],"""eng"""
42309887,"""Exhausting""",2021-02-10T21:46:54.253,3,"""APPROVE""","""NEUTRAL""",1,1,2,1,"""POSITIVE""",3,5,false,6,"""REGULAR""",2018,"Perks at work, rewards, health benefits","Everything else.this company has to get it together. Restructuring every 6-12 months is too much. Quit promoting people just because they were part of a \\""college management program\\"". Top taken continues to flee due to lack of leadership","""Tune into to the departments where turnover is high.""",0,0,[],"""eng"""
42291833,"""Solid Company""",2021-02-10T14:42:10.297,3,null,"""NEUTRAL""",3,4,3,1,"""POSITIVE""",3,4,false,20,"""REGULAR""",2018,Great products that serve millions,Many levels of management to make basis decisions,"""Value your team and the relationships they have with clients""",0,0,[],"""eng"""
42287647,"""ok""",2021-02-10T13:28:23.717,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2020,good pay and cowroerks at company,sometimes very long hours that i didnt like,null,0,0,[],"""eng"""
42286829,"""Good place to work in""",2021-02-10T13:13:24.283,3,null,null,0,5,0,0,null,4,2,false,6,"""REGULAR""",2017,"Allow creativity, many opportunities and very stable",Some time you are not being seen because it is too big,null,0,0,[],"""eng"""
42286664,"""Fun, inclusive place to work""",2021-02-10T13:12:22.560,3,null,null,3,4,4,3,null,3,3,false,2,"""PART_TIME""",2018,"Fun culture, inclusive, niche , something new",Not much growth available from the specific job,null,0,0,[],"""eng"""
42262195,"""Too Much Processes and Complex ways of working""",2021-02-10T06:46:05.900,2,"""APPROVE""","""POSITIVE""",1,4,4,2,"""POSITIVE""",4,1,true,6,"""REGULAR""",null,"Challenging work, Equal Opportunity, Best in Class Training","Stressful environment, too much processes, low pay","""Simplify the processes and increase pay especially for the specialists and junior managers""",0,0,[],"""eng"""
42256303,"""Great Learnings but Rigid culture""",2021-02-10T05:20:46.090,2,"""NO_OPINION""","""NEUTRAL""",2,1,1,4,"""NEGATIVE""",1,1,false,2,"""REGULAR""",2017,Great learnings Experience and colleagues,Rigid Culture and low opportunities,null,0,0,[],"""eng"""
42252772,"""Great products and company""",2021-02-10T03:57:22.233,4,null,null,0,0,0,0,null,0,0,false,0,"""PART_TIME""",2017,great timely delivery of the product,low-profit margin on the products sold,null,0,0,[],"""eng"""
42242303,"""Intern""",2021-02-09T23:08:10.500,5,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2019,Good place to learn\\r\\nR&amp;D experience,Internship was short term &amp; nestle changed owners,null,0,0,[],"""eng"""
42217498,"""Not too bad. Not as good as it used to be""",2021-02-09T14:00:17.820,3,"""NO_OPINION""","""NEUTRAL""",3,2,4,2,"""POSITIVE""",2,3,false,9,"""REGULAR""",2021,Free chocolate if you want it,Got fat from eating too much free chocolate,null,0,0,[],"""eng"""
42217348,"""Why""",2021-02-09T13:49:33.360,2,"""APPROVE""","""POSITIVE""",3,4,3,3,"""NEGATIVE""",2,3,false,2,"""REGULAR""",2017,Amazing place to work in,Stress is main issue caused by workd,null,0,0,[],"""eng"""
42216751,"""Great place to work and grow!""",2021-02-09T13:41:32.217,4,"""APPROVE""","""POSITIVE""",3,5,4,4,"""POSITIVE""",4,3,false,4,"""REGULAR""",2020,"Open culture, innovation, diverse, brands, analytics","Can be bureaurcratic, sales oriented, slower growth, relatively low salary, less traveling",null,0,0,[],"""eng"""
42209914,"""Leading Private Equity Advisory group""",2021-02-09T11:51:15.337,5,null,"""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,4,"""REGULAR""",null,Deep consumer healthcare and CPG experience in both public and private companies. Former CEO and President,Part-time so cannot take on too many clients,null,0,0,[],"""eng"""
42207570,"""Part time is full time""",2021-02-09T11:21:09.370,3,"""DISAPPROVE""","""NEGATIVE""",1,1,4,1,"""NEGATIVE""",3,3,false,1,"""PART_TIME""",2017,"Consistent hours, plenty of overtime available","Full time work, part time benefits.",null,0,0,[],"""eng"""
42175937,"""good company""",2021-02-08T23:45:30.137,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,working with nestle. i love it so much here,none so far. it awesome,null,0,0,[],"""eng"""
42172885,"""Training Manager Job""",2021-02-08T22:02:11.467,5,"""APPROVE""","""POSITIVE""",4,4,5,3,"""POSITIVE""",3,4,true,9,"""REGULAR""",null,"Flexibility, Learning, Exposure are top reasons","for me, only slow career progression",null,0,0,[],"""eng"""
42157079,"""NA""",2021-02-08T15:07:29.897,3,null,null,3,3,3,3,null,3,3,true,0,"""REGULAR""",null,Good Company to work with,No Cons as such to report,null,0,0,[],"""eng"""
42149067,"""Operations lead""",2021-02-08T12:39:08.843,4,null,"""POSITIVE""",1,1,2,2,"""POSITIVE""",4,4,false,20,"""REGULAR""",2019,Great on the job training and experience.  A wealth of knowledge to gain from colleagues and learn from industry best practice on processes.  Excellent Brands to work with.,Too much political brinkmanship within the organisation. In turn leading   to bad decision making resulting in slow turnaround on plans.,"""Focus on solutions and development of the business. Review political brinkmanship within the organisation undermining successful progress of the key pillars.""",0,0,[],"""eng"""
42138508,"""I worked at Nestlé full-time for more than a year""",2021-02-08T09:41:47.347,4,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,2,true,0,"""REGULAR""",null,"it is a place that I am proud to work at. Great learning environment, the staff is friendly and training is good.","The company cannot hire you directly due to government regulations, so you do not have the benefits of belonging to the company that you could achieve in another country.","""In Cuba, the first thing to do would be to manage to pay the workers directly without any employer agency having to participate.""",0,0,[],"""eng"""
42126721,"""Good stepping stone for markers""",2021-02-08T06:26:00.950,4,"""APPROVE""","""POSITIVE""",3,4,4,3,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,"Nice colleagues, many internal transfer and learning opportunities for marketing staff",Local Chinese culture even it\'s a MNC. Busy work environment.,null,1,0,[],"""eng"""
42122709,"""Shift executive""",2021-02-08T04:54:09.767,3,"""DISAPPROVE""","""NEUTRAL""",3,2,3,2,"""POSITIVE""",3,3,false,4,"""REGULAR""",2017,"Brand name is a good reason,","Not so exciting culture, pressure",null,0,0,[],"""eng"""
42103378,"""Handles overall territory in operations, sales, people and financials.""",2021-02-07T16:58:52.233,3,null,null,3,3,3,3,null,3,3,true,6,"""REGULAR""",null,Increase the business in the area with double digit growth.,None that I remember so far,null,0,0,[],"""eng"""
42095636,"""great company""",2021-02-07T11:45:46.973,4,"""APPROVE""","""POSITIVE""",4,3,4,4,"""POSITIVE""",4,4,false,1,"""INTERN""",2021,work life balance\\r\\ncompensation and remuneration is good,work overload and work till late in the night.,"""speed up decision making""",0,0,[],"""eng"""
42091564,"""Great place to work""",2021-02-07T09:37:33.623,5,"""APPROVE""","""POSITIVE""",3,4,3,3,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,"Friendly people , amazing culture and bosses",I have a positive experience working there,"""None""",0,0,[],"""eng"""
42088512,"""It was an okay chance of learning.""",2021-02-07T07:53:49.233,3,"""NO_OPINION""","""POSITIVE""",4,3,3,3,"""NEGATIVE""",3,3,false,2,"""REGULAR""",2019,I had good work life style and mates.,The salaries are not satisfying for employees.,"""Appreciate more from a financial side.""",0,0,[],"""eng"""
42086112,"""Overall an ok experience""",2021-02-07T06:23:47.450,3,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2021,Great company to work for,Pay could have been better,null,0,0,[],"""eng"""
42074147,"""Strong, stable company""",2021-02-06T19:04:56.670,5,"""APPROVE""","""POSITIVE""",3,5,5,4,"""POSITIVE""",4,3,true,20,"""REGULAR""",null,"Strong business model, low possibility of technical disruption, good HR practices","Low growth, old world industry",null,0,0,[],"""eng"""
42073768,"""Good Virtual Working Experience""",2021-02-06T18:32:17.480,5,null,null,4,4,4,5,"""POSITIVE""",4,5,false,1,"""INTERN""",2020,Good &amp; Caring Team Leader,A more proper and structured recruitment system for Virtual interns,null,0,0,[],"""eng"""
42069564,"""Brilliant Post-MBA finishing school""",2021-02-06T15:13:17.433,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Learn, earn and DO. A unique experience.",Breadth of work compensates for depth,null,0,0,[],"""eng"""
42068986,"""Nutrition officer job - best in nestle""",2021-02-06T14:46:40.760,3,null,"""POSITIVE""",5,4,4,3,"""POSITIVE""",5,4,false,6,"""REGULAR""",2017,Great peer group and company outings,Low salary and lot of travel,"""Nothing much really""",0,0,[],"""eng"""
42063255,"""Great experience""",2021-02-06T10:56:51.863,4,null,null,4,4,5,4,null,4,5,false,2,"""INTERN""",2020,Exposure and great learning experience \\r\\nAtmosphere is nice \\r\\nFacilities too,Going under restructuration which sometimes tarnishes the atmosphere,null,0,0,[],"""eng"""
42039452,"""Bakersfield ca""",2021-02-05T17:50:07.183,3,"""DISAPPROVE""","""NEGATIVE""",3,1,3,1,"""NEGATIVE""",1,4,false,6,"""REGULAR""",2020,The pay was good for what you do,Management is horrible most of the time lots of turn over,"""Listen more to employees""",0,0,[],"""eng"""
42016739,"""A good career started in MNCs""",2021-02-05T08:57:18.160,4,"""APPROVE""","""NEUTRAL""",4,3,4,1,"""NEGATIVE""",4,2,true,4,"""REGULAR""",null,Work life balance\\r\\nDiversity\\r\\nNumber of leaves\\r\\nCooperation,"Monetary compensation\\r\\nGrowth opportunities\\r\\nLack of Training\\r\\nNot so good leadership\\r\\nLack of drive, motivation and inspiration",null,0,0,[],"""eng"""
42002330,"""Quality specialist""",2021-02-05T03:57:05.003,4,null,null,0,0,0,0,null,0,0,true,9,"""REGULAR""",null,Team work and good environment,More than 8h work daily,null,0,0,[],"""eng"""
41993634,"""Too big too fail""",2021-02-04T22:57:43.797,2,"""NO_OPINION""","""POSITIVE""",4,4,3,3,"""POSITIVE""",3,4,false,20,"""REGULAR""",2017,Great benefits. Friendly workplace. Nice work culture.,You are just a number. Too many long term employees block opportunity for growth for top talent. Conservative.,"""None""",0,0,[],"""eng"""
41979528,"""Amazing""",2021-02-04T16:17:25.943,5,"""APPROVE""",null,3,5,3,5,"""POSITIVE""",5,5,false,1,"""INTERN""",2020,Really amazing work that you get to tackle amazing brands,work life balance for upper associates seem very little to none,null,0,0,[],"""eng"""
41975512,"""Good place to learn""",2021-02-04T14:44:16.773,4,null,null,3,4,3,3,null,3,4,true,6,"""REGULAR""",null,Lots of opportunities to learn and develop your capabilities,Slow growth in your career on average,null,0,0,[],"""eng"""
41973423,"""good place to start your career""",2021-02-04T14:04:46.767,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",4,5,false,2,"""REGULAR""",2018,"great benefits, work life balance, decent pay",every year goals can be hard to achieve,null,0,0,[],"""eng"""
41953011,"""Good""",2021-02-04T08:32:31.640,4,null,"""POSITIVE""",5,4,4,3,"""POSITIVE""",4,5,false,4,"""REGULAR""",2021,Good flexible and workable Benefits,Some of the employees are left out of promotion,"""Pour your hearts on""",0,0,[],"""eng"""
41943006,"""Nestle Rating""",2021-02-04T05:45:54.570,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Very good pay and benefits,Long hours lots of overtime,null,0,0,[],"""eng"""
41934446,"""Great place""",2021-02-04T02:07:56.927,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,false,2,"""REGULAR""",2019,Great place.m to work. Great,Great place to work. Great.,"""Great place""",0,0,[],"""eng"""
41926409,"""Good Company to work for""",2021-02-03T21:57:25.830,5,"""NO_OPINION""","""POSITIVE""",4,4,4,4,"""POSITIVE""",3,3,false,1,"""REGULAR""",2020,Good Salary Good culture Flexible,Too many meetings in a week,null,0,0,[],"""eng"""
41900390,"""Good kearning experience""",2021-02-03T12:20:45.207,4,"""APPROVE""","""POSITIVE""",5,4,3,5,"""POSITIVE""",4,4,false,1,"""INTERN""",2020,"Competitive salary, big-name and good brand reputation",the team is not quite diverse,null,0,0,[],"""eng"""
41877522,"""Excellent company to work for. Real sense of purpose""",2021-02-03T06:12:57.557,4,"""APPROVE""","""POSITIVE""",5,5,4,4,"""POSITIVE""",4,4,true,6,"""REGULAR""",null,Have supported staff brilliantly during pandemic - as well as making wider commitments to society and companies we work with.\\r\\nReal sense of purpose in meeting challenges of 21st Century,"Like any massive multinational, it can take time to bring in new ideas","""Keep on doing what you\'re doing""",0,0,[],"""eng"""
41874874,"""Great place to work, big diversity and tons of businesses to learn and explore""",2021-02-03T05:24:59.223,5,"""APPROVE""","""NEUTRAL""",4,5,5,4,"""POSITIVE""",5,4,true,9,"""REGULAR""",null,"The size of the company makes it very interesting and we keep learning, it is never boning and its keep re-inventing itself to match better consumers needs",Being big means also being slow sometimes and with a lot of procedures,"""Becoming more agile and anticipating trends""",0,0,[],"""eng"""
41874350,"""Intern""",2021-02-03T05:11:09.603,5,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2020,Work environment is amazing and friendly. Supportive mentors.,No cons at all. The company is a dream job,null,0,0,[],"""eng"""
41859130,"""nestle""",2021-02-02T21:41:50.117,4,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2019,People are nice and open minded,There are less benefits and lower salary,null,0,0,[],"""eng"""
41854428,"""Great Company to work for""",2021-02-02T19:27:56.483,5,"""APPROVE""","""POSITIVE""",4,5,5,4,"""POSITIVE""",5,4,true,20,"""REGULAR""",null,Great culture and growth opportunities,Work life balance can be improved,null,0,0,[],"""eng"""
41846896,"""You take the good with the bad""",2021-02-02T16:30:56.143,3,"""NO_OPINION""","""NEUTRAL""",2,2,4,4,"""NEGATIVE""",5,3,true,0,"""REGULAR""",null,Great Learning \\u002F employee training \\r\\nChallenging &amp; rewarding \\r\\nGrowth opportunities,Lack of culture \\r\\nComplicated processes \\u002F less efficient \\r\\nSalary compensation lacking vs years of service,"""Work life \\u002F Balance doesn’t exist\\nManagement of expectations beyond realistic \\nSenior management benefits the most""",1,0,[],"""eng"""
41840361,"""The best place for marketeer""",2021-02-02T14:19:55.087,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Stability of a big international company, great people","Low salaries, bureaucracy, complicated processes",null,0,0,[],"""eng"""
41837322,"""Sucks""",2021-02-02T13:27:35.547,1,null,null,0,0,0,0,null,0,0,true,6,"""REGULAR""",null,They give me weekends off,The whole entire company sucks,null,0,0,[],"""eng"""
41808639,"""Motivating and truly international environment""",2021-02-02T05:37:09.107,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,4,true,20,"""REGULAR""",null,Strong corporate identity and culture,Some parts of the corporate life can be bureaucratic sometimes,null,0,0,[],"""eng"""
41807066,"""Work Culture""",2021-02-02T05:20:48.200,4,"""APPROVE""","""POSITIVE""",1,3,3,2,"""POSITIVE""",5,4,false,4,"""REGULAR""",2020,Collaborative and opportunities to be exposed on cross functional departments,No work life balance especially when working from home.,"""Take complaints seriously on toxic culture.""",0,0,[],"""eng"""
41798246,"""Very good""",2021-02-02T01:35:37.450,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Good culture, a lot of opportunities , amazing learning","Low salaries vs competitors, progression can be a bit slow, very kpi driven",null,0,0,[],"""eng"""
41794791,"""Bad management""",2021-02-01T23:46:25.450,2,"""APPROVE""","""NEUTRAL""",4,2,3,1,"""NEGATIVE""",3,2,false,4,"""REGULAR""",2019,working for a big company,Bad manager &amp; low salary,null,4,0,[],"""eng"""
41786314,"""Quality manager""",2021-02-01T19:39:26.360,5,"""APPROVE""",null,3,5,5,5,"""POSITIVE""",5,4,false,20,"""REGULAR""",2021,Great place to work and make career,Slow advance in company per rol,null,0,0,[],"""eng"""
41783778,"""Mnc experience""",2021-02-01T18:28:37.590,3,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,MNC experience and explosure \\r\\nSuper systematic,Lack of work life balance,null,0,0,[],"""eng"""
41765420,"""A good stepping stone""",2021-02-01T12:08:09.177,3,"""APPROVE""","""POSITIVE""",3,2,2,2,"""POSITIVE""",2,2,false,2,"""REGULAR""",2019,Well supported in team. Opportunities to share thoughts and opinions.,"Hard to continue to grow in company, unless you are in the right field. A little clique-ish.",null,0,0,[],"""eng"""
41762211,"""great!!!!!!!!!!""",2021-02-01T11:14:59.490,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,false,0,"""REGULAR""",2018,The very best job yet,Could be better job space,null,0,0,[],"""eng"""
41751551,"""Supply Chain Intern""",2021-02-01T08:23:18.757,4,null,"""POSITIVE""",4,5,3,5,"""POSITIVE""",5,4,false,0,"""INTERN""",2020,The organizational culture is good,employees at Nestle are not punctual,null,0,0,[],"""eng"""
41735320,"""Stable company that requires hardwork""",2021-02-01T02:23:52.437,3,null,"""POSITIVE""",2,2,2,2,"""NEGATIVE""",4,3,false,0,"""REGULAR""",2017,A stable company selling legacy brands,Overworked too many projects for one headcount,null,0,0,[],"""eng"""
41733783,"""Good company with good prospective""",2021-02-01T01:38:58.203,3,"""APPROVE""","""POSITIVE""",4,4,5,4,null,2,4,true,6,"""REGULAR""",null,"clear business goals, prospecting and progressing in the right direction to meet consumer needs, stress on quality of products",on personal progression level - no progress... \\r\\nHQ and local market communication is often insufficient.,null,0,0,[],"""eng"""
41732543,"""Not a bad place to learn""",2021-02-01T00:57:41.047,3,null,null,2,2,2,2,null,2,4,true,4,"""REGULAR""",null,"Prestigious Name, good for resume",Work Life Balance becomes Work is Life,null,0,0,[],"""eng"""
41724282,"""good opportunity""",2021-01-31T19:59:47.027,3,null,"""POSITIVE""",4,4,5,2,"""POSITIVE""",2,3,true,0,"""REGULAR""",null,nice platform to further develop your career,big company with lots of meetings and communications and procedures,null,0,0,[],"""eng"""
41684043,"""Ok""",2021-01-30T16:12:00.323,5,null,null,5,5,5,5,null,5,5,false,0,"""REGULAR""",2017,Good work all around ok,Alright not alway that great,null,0,0,[],"""eng"""
41666140,"""worked as nutrition officer for 1.5 years ... learned lots of things ....guided by seniors and appreciated for hard work""",2021-01-30T05:21:10.897,5,null,null,4,5,5,5,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,"amazing work place , salary on time , good learning , seniors are helpful",nothing such in this orgainization,"""no""",0,0,[],"""eng"""
