review_id,post_title,review_datetime,review_overall,rating_ceo,rating_businessoutlook,rating_worklifebalance,rating_culture_values,rating_diversity_inclusion,rating_senior_leadership,rating_recommend_friend,rating_career_opport,rating_compensation_benefits,is_current_job,length_employment,employment_status,job_ending_year,pros,cons,advice,count_helpful,count_nothelpful,employer_reponses,language_id
63786872,"""Great company""",2022-05-07T06:42:10.473,5,null,null,0,0,0,0,null,0,0,true,2,"""REGULAR""",null,"People oriented, inclusive and agile",Cons are usually as a result of individual differences and not the company,null,0,0,[],"""eng"""
63782912,"""if you have the opportunity, can try Nestle internship!""",2022-05-07T03:12:51.063,5,"""NO_OPINION""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,3,true,1,"""INTERN""",null,"Never expect to be interning in Nestle, it has been a fun journey. My line managers let me take up many projects and trust me to work on it.","parking expensive :((( the transportation around there is fairly convenient, but given that I\'m driving the jam is horrendous lol","""lowkey wish we get paid leave as interns :\\u002F""",0,0,[],"""eng"""
63781092,"""Management Trainee (Full Time)""",2022-05-07T01:15:53.133,3,"""NO_OPINION""","""POSITIVE""",1,3,4,3,null,5,5,true,1,"""REGULAR""",null,"Focus on learning development and personal growth, clear future goals. \\r\\nGreat support given to grow yourself professionally, great exposure to understand the overall operations network.","Fast paced working environment. Big expectation and responsibilities even for new hire (beneficial if you love challenges). Almost no work-life balance, with everyone very committed to their work.",null,0,0,[],"""eng"""
63774180,"""intern""",2022-05-06T19:19:48.220,5,null,null,0,0,0,0,null,0,0,true,0,"""INTERN""",null,really good environment and all,lack of support from management,null,0,0,[],"""eng"""
63772382,"""great perks""",2022-05-06T17:57:35.583,3,null,null,2,3,3,3,null,3,3,false,0,"""REGULAR""",2021,great perks and really nice people,work-life balance could be better,null,0,0,[],"""eng"""
63767677,"""This company should have salary more competitives""",2022-05-06T14:58:51.217,4,"""APPROVE""","""POSITIVE""",3,5,4,4,"""POSITIVE""",4,2,false,0,"""REGULAR""",2022,Solid company with presence in several countries,Evaluating benefits or additional perks,null,0,0,[],"""eng"""
63757488,"""Amazing employer""",2022-05-06T10:41:43.073,5,null,null,5,5,5,5,null,5,3,false,0,"""REGULAR""",2021,"Great colleagues, wonderful corporate culture","Average salaries, not changing fast enough",null,0,0,[],"""eng"""
63756468,"""Good culture workplace despite its strong hierarchi""",2022-05-06T10:22:36.340,5,null,"""POSITIVE""",4,5,5,5,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,Benefits are good to support both financial and family.,"Specialised roles with very specialised duties, lesser flexibility in changing the norm.",null,0,0,[],"""eng"""
63727382,"""Very good""",2022-05-05T20:09:31.320,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,false,0,"""INTERN""",2019,"Good benefits, good training and networking",I don\'t think there\'s many cons other than what you usually find in a good company,null,0,0,[],"""eng"""
63679220,"""Senior HR Business Partner""",2022-05-04T22:57:30.367,4,null,null,2,2,4,3,null,2,2,true,20,"""REGULAR""",null,Structured processes\\r\\nStrong footing in industry\\r\\nMix of all generation employees\\r\\nFocus on diversity,Slow career progression\\r\\nLow paid as compare to industry\\r\\nNo change in culture according to the need of Gen Y &amp; Z,"""Understand the importance of Career Progression\\r\\nMake the changes in the processes &amp; Culture according to the need of future leaders""",0,0,[],"""eng"""
63670810,"""Best Company!!!""",2022-05-04T17:59:00.077,5,"""APPROVE""","""POSITIVE""",5,5,5,4,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,"Great work life balance, benefits, culture, love all of the products we support. Best company I’ve worked for by far!","Lots of changes, which isn’t necessarily bad, but definitely have to be agile and flexible!",null,0,0,[],"""eng"""
63662816,"""Experience at Nestlé Business Services""",2022-05-04T14:10:25.987,4,"""NO_OPINION""",null,2,1,3,1,"""NEGATIVE""",3,3,true,2,"""REGULAR""",null,"Good range of benefits, flexible working hours, hybrid work model.","Low salaries, poor management skills, poor consideration for the employees and their workload\\u002Fwell-being","""Talk to your employees and listen to what they need so that expert staff actually wants to keep working for you""",0,0,[],"""eng"""
63642070,"""Great place for those who like to stay busy""",2022-05-04T07:26:12.573,4,null,null,3,4,4,3,null,3,5,true,4,"""REGULAR""",null,"Great people, great benefits, and challenging work",Company can often move quickly and can create a lot of extra work outside of normal job responsibilities,null,0,0,[],"""eng"""
63629768,"""Nestle is best""",2022-05-04T02:01:24.713,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Good caring pays well inclusive,"Politics, big , travel, low pay compare yo other fmcg",null,0,0,[],"""eng"""
63608187,"""njnj""",2022-05-03T14:09:31.487,4,null,"""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,false,1,"""PART_TIME""",2019,The companies environment is good,The company gives average salary packages,null,0,0,[],"""eng"""
63594014,"""Stable company""",2022-05-03T09:27:45.040,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,- good work\\u002Flife balance\\n- interesting tasks,- low payment\\n- slow position growth,null,0,0,[],"""eng"""
63582107,"""Ok""",2022-05-03T05:06:46.747,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2018,"Nice team, good package and perks",Not much authority or trust,null,0,0,[],"""eng"""
63578650,"""Supervision""",2022-05-03T03:17:18.737,4,"""NO_OPINION""","""NEGATIVE""",4,4,3,5,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,The company has good and qualified supervisors,The supervisors are kinda Bossy at times,null,0,0,[],"""eng"""
63568110,"""Okay""",2022-05-02T20:02:17.193,4,null,null,0,0,0,0,null,0,0,true,1,"""INTERN""",null,Schedule is Flexible and clear,The pay could be better,"""Up the pay and stay more organized""",0,0,[],"""eng"""
63549677,"""Digital Transformation""",2022-05-02T11:40:25.083,2,null,null,3,1,2,1,null,3,2,false,0,"""REGULAR""",2021,Global work environment \\r\\nPeople are usually nice,It is near impossible to work efficiently in this company.\\r\\n\\r\\nSo many procedures and beauracrcy to do something useful,null,0,0,[],"""eng"""
63542861,"""Good experience""",2022-05-02T09:23:09.553,3,null,null,0,0,0,0,null,0,0,false,2,"""REGULAR""",2022,They give you chocolate and pension fund flexibility,They dont let you work from home all the time,null,0,0,[],"""eng"""
63541791,"""okay""",2022-05-02T08:57:57.697,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,1,"""INTERN""",null,able to learn many things and have a lot of learning opportunities,quite fast paced and competitive,null,0,0,[],"""eng"""
63536599,"""Good working environment""",2022-05-02T07:00:58.713,5,null,null,0,5,0,0,null,5,5,false,0,"""INTERN""",2020,Friendly colleagues and wide office space,Not really any cons can be said,"""Overall is good""",0,0,[],"""eng"""
63534829,"""interview""",2022-05-02T06:14:50.133,3,null,null,3,3,3,3,null,3,3,true,0,"""REGULAR""",null,good experience for seeing the sector.,"low salary offer, rh is not so much competent.",null,0,0,[],"""eng"""
63532494,"""Good Internship experience""",2022-05-02T05:09:49.733,4,null,"""POSITIVE""",3,4,5,5,"""POSITIVE""",5,5,false,1,"""INTERN""",2018,- Comfortable workplace\\r\\n- Good real-life experience \\r\\n- Ability to work in different functions,- Won\'t always be taught what to do,null,0,0,[],"""eng"""
63518473,"""Good Opportunities""",2022-05-01T18:25:57.613,4,"""APPROVE""","""NEUTRAL""",3,3,4,3,"""POSITIVE""",4,4,true,9,"""REGULAR""",null,"Good opportunities to progress and truly global, good pay",Same challenges as any multinational listed company - heavy focus on profit and cost reduction often meaning workload is high,"""Strike a healthy balance between cost management and resource management. Sometimes staff are burnt out.""",0,0,[],"""eng"""
63517261,"""It\'s okay""",2022-05-01T17:31:27.127,3,null,null,4,4,5,5,null,2,2,true,0,"""REGULAR""",null,Great people and flex work from home,Salary lags industry benchmarks. Flat organization.,"""Higher salaries""",0,0,[],"""eng"""
63513546,"""Great business to work with""",2022-05-01T14:31:10.817,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Great people and a fun place to work who invests in its people,Long hours and a lot of process,null,0,0,[],"""eng"""
63504160,"""Poor leadership, declining""",2022-05-01T06:53:22.610,3,"""APPROVE""","""NEGATIVE""",5,4,4,3,"""POSITIVE""",4,2,true,9,"""REGULAR""",null,"Culture, people, flexibility and work life balance","Poor leadership on important issues recently, covid and Ukraine, cost of living. Breeding mediocrity and stingy","""Treat your employees with meaningful action to stop the revolving door""",0,0,[],"""eng"""
63501098,"""Great corporate culture""",2022-05-01T03:46:59.987,4,null,null,3,4,5,4,null,4,4,true,0,"""REGULAR""",null,A very well structured organization.,No major cons for now.,null,0,0,[],"""eng"""
63491205,"""Great place to work""",2022-04-30T16:08:59.937,5,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2018,"Best practices, numerous organizational learnings",Politics can get in the way of honest work,null,0,0,[],"""eng"""
63480804,"""Very good company""",2022-04-30T07:12:01.293,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,The job is a shift job,You may work on public holiday,null,0,0,[],"""eng"""
63459480,"""TRADE MARKETING COORDINATOR""",2022-04-29T13:30:21.127,4,"""NO_OPINION""",null,3,5,5,3,"""POSITIVE""",3,3,true,2,"""REGULAR""",null,"Culture, ownership, colleagues, health insurance, environment","salary, benefits, career, global opportunity",null,0,0,[],"""eng"""
63458774,"""Good and stable place to be""",2022-04-29T13:10:42.800,4,"""NO_OPINION""","""POSITIVE""",5,4,2,5,"""POSITIVE""",3,3,true,0,"""REGULAR""",null,"Quite stable, FMCG leader.\\nBig focus on digital, big investments and overall good culture.","Very complicated internal processes, guides and restrictions",null,0,0,[],"""eng"""
63449938,"""Designer""",2022-04-29T09:20:15.243,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,1,"""REGULAR""",null,It was a company to learn the knowledge in Industrial project,It was a good opportunity in work in site office experience,null,0,0,[],"""eng"""
63431528,"""Great working environment""",2022-04-28T23:48:22.657,4,"""APPROVE""","""POSITIVE""",4,4,5,3,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,- good work life balance\\n- nice colleagues\\n- fair compensation,- lack of clarity on expectations \\n- business goals are not always aligned with IT objectives\\n- bureaucracy,null,0,0,[],"""eng"""
63419513,"""Good Company""",2022-04-28T16:12:01.517,4,"""APPROVE""","""POSITIVE""",2,4,3,3,"""POSITIVE""",4,4,false,20,"""REGULAR""",2019,Average Salary\\nGood People\\nCareer Opportunities\\nEducation\\nComfortable office,Very competitive\\nA lot of responsibilities,"""Nestle needs good managers and improve life balance.""",0,0,[],"""eng"""
63412503,"""Love it""",2022-04-28T13:08:37.890,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"people, challenge, work, flexibility, awesome","ambiguity, direction, timing, nothing, nothing",null,0,0,[],"""eng"""
63391547,"""Good but no work life balance""",2022-04-28T05:46:30.517,2,"""APPROVE""","""POSITIVE""",1,4,4,2,null,2,3,true,0,"""REGULAR""",null,Good company and people are nice,Leadership does not prioritize and expects everything to be delivered. No agile thinking,null,0,0,[],"""eng"""
63385367,"""Good pay""",2022-04-28T02:48:08.550,3,null,null,3,3,3,3,null,3,3,true,0,"""REGULAR""",null,Good pay for the area,Lots of mandatory hours required,null,0,0,[],"""eng"""
63380275,"""Okay""",2022-04-27T23:45:48.560,5,null,null,3,5,4,5,null,5,5,true,4,"""REGULAR""",null,Great environment and plenty of opportunities,Nothing to highlight here tbh,null,0,0,[],"""eng"""
63364233,"""LJ minor location is awesome""",2022-04-27T15:30:14.567,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,4,true,1,"""REGULAR""",null,"Management lets the people who want to grow take on more responsibility and move up\\r\\nProcess improvements and safety concerns are heard\\r\\nGreat culture, not much drama\\r\\nHigh tech systems, a lot to learn\\r\\nManagement is supportive &amp; down to earth",It can get hectic from time to time. \\r\\nEntry level positions have rigid rules &amp; are a bit repetitive,"""Keep doing what you are doing. Never worked a job like this""",0,0,[],"""eng"""
63363068,"""Not supportive""",2022-04-27T14:52:50.210,3,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2019,Big and Famous \\r\\nDiverse\\r\\nGood Products\\r\\nWorldwide\\r\\nGood trainings,Slow\\r\\nNot supportive\\r\\nLow salary\\r\\nComplicated \\r\\nFar management,null,0,0,[],"""eng"""
63338809,"""Good place to wrok with in calm times""",2022-04-27T06:40:31.127,4,"""NO_OPINION""","""NEGATIVE""",5,3,2,5,"""POSITIVE""",5,5,true,0,"""REGULAR""",null,"Good wage, flexible work hours",People are not the priority in the crisis times,"""pay more attention to employees needs""",0,0,[],"""eng"""
63333566,"""Great experience""",2022-04-27T04:29:41.730,4,"""APPROVE""","""POSITIVE""",3,3,3,3,"""POSITIVE""",3,3,true,2,"""REGULAR""",null,Great working conditions at the workplace,Limited time off work. \\nDelayed salary increment,null,0,0,[],"""eng"""
63330621,"""Internal Auditor""",2022-04-27T03:00:40.167,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Good work life balance in the company.,Insufficient training for new comer employees.,null,0,0,[],"""eng"""
63328472,"""Amazing Company to work with""",2022-04-27T01:44:35.540,5,"""NO_OPINION""","""POSITIVE""",4,4,4,4,"""POSITIVE""",4,4,true,0,"""REGULAR""",null,Cultural Diversity\\nGender Balance\\nWork Life Balance\\nPeople Oriented\\nOffers Career Growth,"Big company, more competition\\nMany Processes",null,0,0,[],"""eng"""
63327514,"""Good benefits""",2022-04-27T01:10:15.873,4,null,null,2,3,3,4,null,3,4,true,4,"""REGULAR""",null,Good perks and benefits for full time employee,The work load could be overwhelming and need to multitasking especially in FLM role,null,1,0,[],"""eng"""
63319698,"""Good place to learn""",2022-04-26T20:27:58.623,4,"""APPROVE""","""POSITIVE""",0,0,0,0,"""POSITIVE""",0,0,false,0,"""INTERN""",2021,"A lot of things to learn as a science intern, a lot of innovations going on.",They don\'t hire perm staff a lot,null,0,0,[],"""eng"""
63294759,"""Love my role""",2022-04-26T10:05:35.537,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Great company culture people are friendly,"long working hours, sometimes it gets stressful",null,0,0,[],"""eng"""
63286944,"""Decent secure workplace""",2022-04-26T07:32:20.050,4,"""NO_OPINION""","""POSITIVE""",3,4,4,3,"""POSITIVE""",5,4,true,6,"""REGULAR""",null,- reliable employer\\r\\n- international and multicultural company\\r\\n- if you\'re skillful and lucky - career opportunities and international experience possible,- very political (as every big corporate) and slow in decision making\\r\\n- overbearing HR policies and processes\\r\\n- management rather than leadership; career and wellbeing in workplace highly depend on manager (I experienced both great and not so great managers),"""Listen to your employees;  more agility and result focus rather than politics and power games""",0,0,[],"""eng"""
63282616,"""Good Company""",2022-04-26T06:10:52.840,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,"Flexibility of work, management quality",getting access to certain things take too long,null,0,0,[],"""eng"""
63262448,"""Big Co Culture""",2022-04-25T19:27:03.803,3,null,null,3,3,4,3,null,3,4,true,0,"""REGULAR""",null,"Great benefits, nice people, all virtual.","Complicated org structure, too much process.",null,0,0,[],"""eng"""
63252104,"""Good""",2022-04-25T14:29:15.940,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2022,"Best, good better wonderful amazing",Nice environment good people overall good,null,0,0,[],"""eng"""
63240946,"""Excellent""",2022-04-25T10:37:22.250,4,"""NO_OPINION""","""POSITIVE""",4,4,5,3,"""POSITIVE""",4,5,true,0,"""REGULAR""",null,"Very good business, many assets",Bad Location 40 miles away from Saint Quentin,null,0,0,[],"""eng"""
63219305,"""Excellent first experience""",2022-04-25T02:07:16.667,5,null,null,0,0,0,0,"""POSITIVE""",0,0,false,1,"""INTERN""",2021,Good team spirit and teamwork\\nAlways ready to help\\nVarious interactions between interns from different departments,Sometimes the work can seem like a continuous repetition,null,0,0,[],"""eng"""
63196253,"""Better prospective""",2022-04-24T08:31:38.290,5,"""APPROVE""","""POSITIVE""",4,5,5,4,"""POSITIVE""",5,5,true,2,"""REGULAR""",null,Best place to work as its a good organization,current unstable situation in the country,"""N\\u002FA""",0,0,[],"""eng"""
63195874,"""Good company to work for""",2022-04-24T08:21:34.417,4,"""APPROVE""","""POSITIVE""",3,3,4,4,"""POSITIVE""",2,4,true,2,"""REGULAR""",null,Overall salary and benefits considering it\'s Panama.,Workload sometime is crazy and affects your work-life balance.,"""Rethink the workload of people.""",0,0,[],"""eng"""
63193371,"""Marketing analyst""",2022-04-24T06:16:56.687,5,null,null,5,5,5,5,null,5,5,false,0,"""PART_TIME""",2022,Great conditions such as gifts,Its not high tech we use many excel,null,0,0,[],"""eng"""
63189999,"""Work culture""",2022-04-24T02:29:09.493,5,"""APPROVE""","""POSITIVE""",3,5,5,5,"""POSITIVE""",5,4,true,0,"""REGULAR""",null,"Employee oriented, good organization to work",Some time over manual working on system,"""NA""",0,0,[],"""eng"""
63189605,"""Intern Experience""",2022-04-24T01:58:48.507,3,null,"""POSITIVE""",3,5,5,3,null,3,5,true,0,"""INTERN""",null,Great environment to learn corporate life. Friendly environment.,Field visits are mandatory.  The field environment of Bnagladesh is worse.,null,0,0,[],"""eng"""
63188378,"""Diversity &amp; Inclusion""",2022-04-24T00:11:50.670,5,null,"""POSITIVE""",3,5,5,2,"""POSITIVE""",5,5,false,9,"""REGULAR""",2022,Nestle is committed to improve its gender balance &amp; inclusion of differently abled resources.,Strong gender balance commitment &amp; drive may be exploited.,null,0,0,[],"""eng"""
63186999,"""good company""",2022-04-23T22:38:12.397,5,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2022,Good payment every month and year,Doesn’t have ot hours at the end of the month,null,0,0,[],"""eng"""
63180914,"""Opportunity to learn and grow""",2022-04-23T15:37:16.123,5,"""APPROVE""","""POSITIVE""",5,5,5,4,"""POSITIVE""",3,4,true,0,"""REGULAR""",null,Opportunity to learn and grow in a big and complex environment.,You have to be patience to gain bigger positions.,"""Outsourcing sometimes its not the best solution""",0,0,[],"""eng"""
63175981,"""Internship""",2022-04-23T10:54:38.437,4,null,"""NEUTRAL""",3,4,4,4,null,4,4,false,1,"""INTERN""",2018,Good learning curve and exposure to FMCG,Too many process and sop to follow,null,0,0,[],"""eng"""
63171276,"""Great place to work""",2022-04-23T07:01:23.383,5,"""APPROVE""","""POSITIVE""",3,3,3,5,"""POSITIVE""",4,5,true,6,"""REGULAR""",null,"Detail oriented , offers career mobility, remote working, benefits, compensation is good, stable and structured environment, great place to start your career","Risk averse and hierarchical, sometimes not open to new ideas , perspectives",null,0,0,[],"""eng"""
63166132,"""Internal Auditor""",2022-04-23T01:45:54.440,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Global company with good culture and ethics,Mature company hence decision making is bit slow,null,0,0,[],"""eng"""
63143133,"""Poor manager people handling""",2022-04-22T10:10:39.740,4,"""NO_OPINION""","""NEGATIVE""",3,3,3,1,null,2,3,true,0,"""REGULAR""",null,"Brand name, image, long presence in market","No promotion,   Bossy culture too much","""Top level people think themselves as a god""",0,0,[],"""eng"""
63123164,"""Demand planner""",2022-04-22T01:19:29.540,3,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Good culture and Good working space,Benefits - a company that should accept remote working,null,0,0,[],"""eng"""
63102379,"""My Best Experience So far""",2022-04-21T13:47:25.957,5,"""NO_OPINION""","""POSITIVE""",5,5,5,3,"""POSITIVE""",4,5,false,4,"""REGULAR""",2019,Nestle really cares about their employees.,There lots of politics between teams.,null,0,0,[],"""eng"""
63084855,""".""",2022-04-21T07:55:06.490,2,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2019,"Teamwork, Friendly, Independent work,  low supervision","over-worked, no work-life balance, poor benefits, fired 4000 employees  to make more millions for a hedge fund billionaire",null,0,0,[],"""eng"""
63084436,"""Good Company""",2022-04-21T07:45:51.960,4,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",4,5,false,2,"""REGULAR""",2021,Good Culture in the Company,No Cons In the Company,null,0,0,[],"""eng"""
63079616,"""supply chain""",2022-04-21T06:10:05.767,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Very good place to work,nothing I can think of,null,0,0,[],"""eng"""
63064982,"""Nestle""",2022-04-20T22:12:44.067,4,null,null,3,4,3,4,null,4,3,true,4,"""REGULAR""",null,safety that comes with a mulinational,Low salary (in comparison to some competitors) - Nestle is a leader in the FMCG industry. It should lead in regards competitive salaries\\r\\n\\r\\nLack of diversity at Senior leadership team. The company has diversity at lower levels but for some reason I don\'t see much progression of people from minority groups\\r\\n\\r\\nSome poor middle level leadership team,"""pay attention to people from minority groups. They\'re so few, unless we nurture those talents, this country will never see a change in racial equality. Racism is also an unbalance of power. Economic inequality has everything to do with it""",0,0,[],"""eng"""
63062481,"""The job is exhausting""",2022-04-20T20:53:27.617,4,"""APPROVE""","""NEUTRAL""",4,4,5,4,"""POSITIVE""",4,5,false,1,"""PART_TIME""",2022,The compensation is good and very accurate,"tiring, exhausting and you will be mentally tired too","""I advice that being in a job is difficult so we just have to be patience""",0,0,[],"""eng"""
63060741,"""Icm1""",2022-04-20T19:59:54.800,3,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2018,Pay was pretty okay. Was getting 21 almost working night shift,Hours weren’t great. Poor management,null,0,0,[],"""eng"""
63035104,"""Review of Nestle""",2022-04-20T09:52:16.387,3,"""NO_OPINION""","""POSITIVE""",2,4,3,3,"""POSITIVE""",3,3,true,20,"""REGULAR""",null,"One of the best FMCG company because they have transparent HR Policies, Work ethics are good",Lacking of career growth &amp; plan for High potential candidates.,"""Career growth and plan to be defined for High Potential candidates.""",0,0,[],"""eng"""
63017323,"""nice place to be an intern""",2022-04-20T03:44:14.850,5,null,null,0,0,0,0,null,0,0,false,0,"""INTERN""",2020,- good place to learn \\r\\n- taking responsbilities\\r\\n- team helps you to learn,- medium level of salary,null,0,0,[],"""eng"""
62995805,"""Great Company""",2022-04-19T16:40:12.700,4,"""APPROVE""","""POSITIVE""",3,5,5,4,"""POSITIVE""",5,5,true,20,"""REGULAR""",null,Good Compensation\\r\\nExtended Benefots to Family,No work life balance but the company is doing their best to review workload,"""Review workload and restructure the organization""",0,0,[],"""eng"""
62995254,"""Good company to work for""",2022-04-19T16:27:08.150,3,"""DISAPPROVE""","""NEUTRAL""",3,3,3,1,"""POSITIVE""",2,4,true,20,"""REGULAR""",null,Full medical and dental benefits,Many reorganizations and outsources as well in sources,"""Not clear what to do""",0,0,[],"""eng"""
62987357,"""Internship at NESTLE""",2022-04-19T13:27:13.147,5,null,null,0,0,0,0,null,0,0,true,1,"""INTERN""",null,Engaging HR Team\\r\\nRelevant projects\\r\\nIndustry Best Practises,Too specialised for a summer internship,null,0,0,[],"""eng"""
62961884,"""Give and Take :)""",2022-04-19T05:29:21.430,4,null,"""POSITIVE""",3,4,5,3,"""POSITIVE""",3,5,true,6,"""REGULAR""",null,One of the best health benefits. Big pay especially when you jump from other companies (local) and good culture.,Overanalyzing is a common theme across all functions. Tight deadlines because of the long and slow process.,"""Make not only the people agile, but also the PROCESSESS. Shorten the processes.""",0,0,[],"""eng"""
62952283,"""-""",2022-04-19T00:41:47.903,4,"""APPROVE""","""POSITIVE""",4,5,5,4,"""POSITIVE""",5,5,true,0,"""REGULAR""",null,"hybrid, healthy environment, nice place","long complicated approval, work from office",null,0,0,[],"""eng"""
62952076,"""This review has been removed from this site in order to comply with local content regulations.""",2022-04-19T00:32:57.343,4,"""APPROVE""","""POSITIVE""",4,4,5,4,"""POSITIVE""",4,5,true,0,"""REGULAR""",null,This review has been removed from this site in order to comply with local content regulations.,This review has been removed from this site in order to comply with local content regulations.,null,0,0,[],"""eng"""
62950957,"""Enviorment""",2022-04-18T23:50:27.863,2,null,null,2,2,5,2,"""NEGATIVE""",5,5,false,1,"""REGULAR""",2019,"Good Salarie and benefits, you can project a long career in the company",In my case the role was not clearly defined and made the communication dificult between job and expectations,null,0,0,[],"""eng"""
62945772,"""Procurement intern""",2022-04-18T20:46:49.130,5,null,null,0,0,0,0,null,0,0,false,1,"""INTERN""",2022,got to experience a dynamic work environment,not very helpful or trust interns,null,0,0,[],"""eng"""
62939377,"""Like it""",2022-04-18T17:36:41.433,5,null,null,0,0,0,0,null,0,0,true,0,"""INTERN""",null,Very nice ambient in the company,Could be a better renumeration,null,0,0,[],"""eng"""
62892413,"""Food regulations, science and quality""",2022-04-17T18:15:06.930,5,"""APPROVE""","""POSITIVE""",3,4,4,3,"""POSITIVE""",3,4,true,0,"""REGULAR""",null,"Continuous improvement and growth, cares for people and the environment.",Limited growth in the region.,null,0,0,[],"""eng"""
62887221,"""Nestle""",2022-04-17T13:36:49.693,5,"""APPROVE""","""POSITIVE""",5,5,5,5,"""POSITIVE""",5,5,true,6,"""REGULAR""",null,Very good place to work with,There is nothing to talk about,"""Supportive""",0,0,[],"""eng"""
62880141,"""Good as an intern""",2022-04-17T07:33:11.217,3,null,null,2,5,4,2,null,5,4,true,2,"""REGULAR""",null,A global company working with SAP system,Bad salary without a hybrid form,null,0,0,[],"""eng"""
62869349,"""N\\u002Fa""",2022-04-16T18:20:54.133,5,null,"""POSITIVE""",0,5,5,5,"""POSITIVE""",5,5,true,0,"""REGULAR""",null,Excellent environment  and aid for special necessities,Nothing bad to say about nestle,null,0,0,[],"""eng"""
62841081,"""Good people, lot of movement of roles""",2022-04-15T15:05:52.297,4,null,null,0,0,0,0,null,0,0,false,0,"""PART_TIME""",2018,Lots of longevity of employees and ability to gain experience in different roles across offices and units.,Process driven (potential overly) and lots of layers in the matrix organization,null,0,0,[],"""eng"""
62832617,"""review""",2022-04-15T10:11:04.253,5,"""APPROVE""","""POSITIVE""",4,4,4,4,"""POSITIVE""",5,5,true,9,"""REGULAR""",null,good work culture and remote working is perfectly fine,not many cons with the company,"""all good""",0,0,[],"""eng"""
62822289,"""good learning""",2022-04-15T04:24:42.540,4,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,good learning and great learning improvement,slow pay increase and position is not directly translated to pay,null,0,0,[],"""eng"""
62815874,"""Work""",2022-04-14T23:02:55.667,4,null,null,5,5,5,3,null,3,4,true,4,"""REGULAR""",null,"Work life balance is good, autonomy of time",progression can be slow and vague,null,0,0,[],"""eng"""
62814545,"""Good work calture""",2022-04-14T21:53:59.300,5,null,null,0,0,0,0,null,0,0,true,0,"""REGULAR""",null,Good pay also in time.,I have not found any cons,"""Nothing""",0,0,[],"""eng"""
62812194,"""Good Company""",2022-04-14T20:12:35.537,4,null,null,0,0,0,0,null,0,0,false,0,"""REGULAR""",2021,"Good atmosphere, talented people to work with. Opportunities for growth.",Not much to say negatively,null,0,0,[],"""eng"""
62804352,"""Procurement""",2022-04-14T15:16:10.643,5,"""APPROVE""","""POSITIVE""",3,4,4,3,"""POSITIVE""",4,3,true,9,"""REGULAR""",null,Global organiZation gives a lot of knowledge and perspective,Salary opportunities\\r\\nPolitical environment\\r\\nDepending on the area leadership can variate,"""More opportunities for internal employees""",0,0,[],"""eng"""
62789951,"""Work life in nestle""",2022-04-14T09:52:44.260,4,null,null,0,0,0,0,null,0,0,true,6,"""REGULAR""",null,opportunity to learn and grow,career progression is quite slow,null,0,0,[],"""eng"""
62789929,"""Care about employees""",2022-04-14T09:51:22.400,4,"""APPROVE""","""POSITIVE""",4,4,4,4,null,4,0,true,1,"""REGULAR""",null,Cares and help employee grow,No overtime money for workers,"""Continue supporting workers""",0,0,[],"""eng"""
62775106,"""Nestle internship review""",2022-04-14T04:35:50.500,4,null,null,0,0,0,0,null,0,0,true,0,"""INTERN""",null,Good working environment and friendly workers.,None I can think of,null,0,0,[],"""eng"""
